Count,Hour,Temperature,Humidity,Seasons
40,3,-6.1,70,Winter
31,4,-6.6,72,Winter
39,5,-7.3,75,Winter
84,6,-7.7,74,Winter
158,7,-8,70,Winter
387,8,-7.9,67,Winter
225,9,-7.7,62,Winter
150,10,-6.9,53,Winter
168,11,-6.4,49,Winter
217,12,-5.6,44,Winter
207,13,-5.1,43,Winter
177,14,-5.3,37,Winter
193,15,-5.3,33,Winter
196,16,-5.4,30,Winter
266,17,-6.5,34,Winter
437,18,-7.8,32,Winter
259,19,-8.5,35,Winter
207,20,-8.9,41,Winter
214,21,-9.4,47,Winter
165,22,-9.7,51,Winter
139,23,-10.2,53,Winter
98,0,-10.3,54,Winter
100,1,-10.6,55,Winter
89,2,-10.9,57,Winter
38,3,-11.2,59,Winter
33,4,-11.5,57,Winter
42,5,-11.9,61,Winter
82,6,-12,61,Winter
203,7,-12.3,59,Winter
443,8,-12.6,61,Winter
227,9,-12,53,Winter
152,10,-11.1,46,Winter
146,11,-10.2,41,Winter
187,12,-8.6,40,Winter
178,13,-8.6,41,Winter
187,14,-7.4,38,Winter
181,15,-8.3,42,Winter
179,16,-8.2,39,Winter
219,17,-9.3,43,Winter
352,18,-10.4,43,Winter
251,19,-10.9,44,Winter
177,20,-11.6,49,Winter
162,21,-12.4,51,Winter
172,22,-12.9,52,Winter
119,23,-13.2,51,Winter
105,0,-13.6,49,Winter
99,1,-13.7,47,Winter
83,2,-13.8,43,Winter
42,3,-14.1,45,Winter
30,4,-14.3,45,Winter
35,5,-14.6,45,Winter
92,6,-14.9,45,Winter
189,7,-15.1,45,Winter
419,8,-15.1,44,Winter
196,9,-14.9,40,Winter
119,10,-13,37,Winter
140,11,-11.2,31,Winter
178,12,-9.6,27,Winter
177,13,-8.2,29,Winter
173,14,-7.2,28,Winter
177,15,-6.5,26,Winter
196,16,-5.8,21,Winter
259,17,-6.5,22,Winter
405,18,-7.5,28,Winter
273,19,-8.2,32,Winter
210,20,-7.9,31,Winter
184,21,-7.4,33,Winter
186,22,-6.9,39,Winter
144,23,-6.7,36,Winter
152,0,-6.6,39,Winter
168,1,-6.5,45,Winter
145,2,-6.4,40,Winter
77,3,-6.5,42,Winter
47,4,-6.4,46,Winter
40,5,-6.3,51,Winter
42,6,-6.4,59,Winter
43,7,-6.5,68,Winter
67,8,-6.5,72,Winter
102,9,-6.3,76,Winter
106,10,-5.5,72,Winter
133,11,-4.8,70,Winter
174,12,-3.7,66,Winter
212,13,-2.5,62,Winter
215,14,-1.8,62,Winter
251,15,-1.5,62,Winter
249,16,-1.2,63,Winter
277,17,-1.4,68,Winter
223,18,-2.6,73,Winter
167,19,-3.3,76,Winter
158,20,-3.9,78,Winter
156,21,-4.1,79,Winter
168,22,-4.3,81,Winter
131,23,-4.4,81,Winter
149,0,-4.4,81,Winter
150,1,-3.7,79,Winter
111,2,-3.5,78,Winter
79,3,-3.6,78,Winter
48,4,-4,79,Winter
29,5,-4.2,79,Winter
49,6,-4.3,79,Winter
59,7,-4.4,80,Winter
81,8,-3.8,79,Winter
118,9,-3.4,77,Winter
134,10,-2.1,72,Winter
174,11,-0.5,64,Winter
226,12,1.2,58,Winter
272,13,3,52,Winter
304,14,3.7,53,Winter
353,15,4.6,50,Winter
366,16,5.3,49,Winter
302,17,4.5,51,Winter
250,18,4.1,53,Winter
208,19,3.9,54,Winter
210,20,3.5,55,Winter
213,21,3.1,58,Winter
196,22,2.8,60,Winter
144,23,2.7,60,Winter
171,0,3,60,Winter
122,1,3,62,Winter
74,2,3.6,65,Winter
58,3,4.4,70,Winter
38,4,4.9,73,Winter
55,5,5,76,Winter
82,6,4.9,83,Winter
209,7,4.4,87,Winter
444,8,4.1,85,Winter
303,9,3.9,86,Winter
212,10,4.2,82,Winter
254,11,4.7,75,Winter
311,12,6.2,64,Winter
309,13,6.1,61,Winter
306,14,7.1,52,Winter
349,15,7.4,38,Winter
365,16,7.5,37,Winter
455,17,6.5,40,Winter
555,18,5.2,44,Winter
444,19,4.4,53,Winter
321,20,3.7,58,Winter
334,21,3.4,59,Winter
333,22,3,61,Winter
230,23,2.4,63,Winter
212,0,1.8,67,Winter
207,1,1.2,64,Winter
141,2,0.5,72,Winter
81,3,0.3,70,Winter
51,4,0.8,65,Winter
58,5,1.1,64,Winter
140,6,1.2,69,Winter
318,7,1.1,69,Winter
650,8,1.2,68,Winter
376,9,1.9,65,Winter
221,10,2.7,60,Winter
256,11,3.9,57,Winter
276,12,5.2,52,Winter
296,13,5.8,47,Winter
276,14,6.5,43,Winter
250,15,6.3,40,Winter
277,16,5.8,50,Winter
381,17,5.2,58,Winter
592,18,4.9,59,Winter
409,19,4.6,57,Winter
332,20,4.5,58,Winter
342,21,4.3,56,Winter
321,22,4,57,Winter
242,23,3.9,60,Winter
204,0,3.5,62,Winter
183,1,3.3,64,Winter
140,2,3.1,65,Winter
75,3,3,67,Winter
55,4,3,68,Winter
72,5,2.9,66,Winter
115,6,2.7,71,Winter
272,7,2.5,71,Winter
537,8,2.6,70,Winter
337,9,3,66,Winter
212,10,4.3,58,Winter
270,11,6,51,Winter
310,12,8.1,51,Winter
273,13,8,54,Winter
258,14,7.7,54,Winter
278,15,8.5,49,Winter
314,16,8.3,54,Winter
380,17,7.2,57,Winter
501,18,5.2,62,Winter
360,19,4.2,68,Winter
286,20,3.5,72,Winter
320,21,3.1,74,Winter
313,22,2.8,74,Winter
227,23,2.7,74,Winter
215,0,2.7,73,Winter
190,1,3.2,72,Winter
137,2,3.3,73,Winter
95,3,3.6,74,Winter
50,4,3.3,80,Winter
68,5,2.6,82,Winter
107,6,2.2,82,Winter
279,7,1.5,86,Winter
537,8,1.1,86,Winter
305,9,1.2,84,Winter
188,10,1.4,81,Winter
261,11,1.8,75,Winter
267,12,2.5,72,Winter
307,13,3.5,54,Winter
301,14,4.4,42,Winter
269,15,4.2,36,Winter
328,16,3.6,42,Winter
416,17,2.8,46,Winter
506,18,2,39,Winter
365,19,1.5,41,Winter
303,20,1.1,44,Winter
339,21,0.8,45,Winter
318,22,0.7,45,Winter
232,23,0.6,47,Winter
211,0,0.3,45,Winter
207,1,0,43,Winter
140,2,-0.3,44,Winter
93,3,-0.6,43,Winter
58,4,-0.7,45,Winter
61,5,-1.4,47,Winter
151,6,-1.8,49,Winter
334,7,-2,49,Winter
648,8,-2.5,50,Winter
387,9,-2.1,42,Winter
255,10,0,29,Winter
283,11,2.2,20,Winter
341,12,4.3,28,Winter
341,13,4.7,26,Winter
349,14,4.7,24,Winter
381,15,5.4,25,Winter
390,16,4.9,27,Winter
468,17,4.1,34,Winter
702,18,2.9,45,Winter
471,19,2,48,Winter
342,20,1.2,51,Winter
331,21,0.5,52,Winter
292,22,0,56,Winter
236,23,-0.5,59,Winter
228,0,-0.6,60,Winter
258,1,-0.9,64,Winter
216,2,-0.9,65,Winter
118,3,-0.9,65,Winter
89,4,-0.7,65,Winter
56,5,-0.3,62,Winter
50,6,-0.1,60,Winter
101,7,0.2,60,Winter
191,8,0.3,63,Winter
234,9,0.9,63,Winter
259,10,2.1,60,Winter
285,11,3.7,59,Winter
325,12,5.3,55,Winter
356,13,6.3,55,Winter
334,14,5.9,61,Winter
406,15,6.3,55,Winter
352,16,6.6,42,Winter
377,17,5.7,53,Winter
283,18,4.6,55,Winter
223,19,3.5,66,Winter
219,20,2.9,66,Winter
220,21,2.1,48,Winter
232,22,1.5,48,Winter
164,23,0.8,53,Winter
196,0,-0.3,60,Winter
177,1,-0.8,58,Winter
107,2,-1.5,63,Winter
107,3,-2,60,Winter
73,4,-2.3,47,Winter
32,5,-2.6,49,Winter
36,6,-3.1,54,Winter
61,7,-3.2,54,Winter
115,8,-3.6,53,Winter
152,9,-3.2,46,Winter
189,10,-1.3,37,Winter
216,11,1.9,25,Winter
271,12,3.9,30,Winter
343,13,4.9,22,Winter
340,14,5.4,18,Winter
389,15,5.4,20,Winter
396,16,4.7,17,Winter
383,17,3.8,20,Winter
295,18,2.5,24,Winter
223,19,1.3,25,Winter
258,20,0.3,27,Winter
237,21,-0.1,29,Winter
207,22,-0.3,32,Winter
170,23,-0.4,32,Winter
171,0,-0.2,30,Winter
97,1,-0.2,32,Winter
73,2,-0.2,33,Winter
53,3,-0.3,31,Winter
31,4,0,32,Winter
60,5,0,32,Winter
165,6,0,33,Winter
316,7,-0.4,34,Winter
683,8,-0.7,32,Winter
365,9,0.1,33,Winter
221,10,1.1,31,Winter
277,11,2.4,27,Winter
323,12,3.9,28,Winter
281,13,3.9,33,Winter
249,14,3.3,73,Winter
63,15,3.6,69,Winter
18,16,2,87,Winter
43,17,1.3,93,Winter
170,18,1.1,96,Winter
167,19,-0.1,88,Winter
181,20,-0.8,85,Winter
187,21,-1.8,85,Winter
170,22,-3.2,81,Winter
139,23,-4.2,79,Winter
96,0,-5.3,77,Winter
120,1,-6,76,Winter
75,2,-7.5,65,Winter
55,3,-8.6,68,Winter
45,4,-9.5,49,Winter
44,5,-10.5,46,Winter
84,6,-11.5,47,Winter
211,7,-12.5,41,Winter
423,8,-13,41,Winter
228,9,-13.3,36,Winter
132,10,-12.1,34,Winter
184,11,-11.7,27,Winter
180,12,-11.3,27,Winter
189,13,-11,27,Winter
169,14,-10.4,30,Winter
181,15,-9.7,32,Winter
181,16,-10.1,34,Winter
239,17,-10.6,38,Winter
351,18,-11.5,43,Winter
248,19,-12,47,Winter
178,20,-12.5,52,Winter
145,21,-13.2,49,Winter
117,22,-13.9,45,Winter
106,23,-14.3,38,Winter
90,0,-14.6,34,Winter
89,1,-15,31,Winter
50,2,-15.2,32,Winter
32,3,-15.2,30,Winter
24,4,-15.4,30,Winter
34,5,-15.6,29,Winter
71,6,-15.7,29,Winter
164,7,-15.9,30,Winter
364,8,-16.2,30,Winter
192,9,-15.8,27,Winter
90,10,-14.5,24,Winter
124,11,-13.1,25,Winter
121,12,-12.2,26,Winter
140,13,-12,25,Winter
125,14,-11.1,26,Winter
149,15,-10.8,29,Winter
124,16,-11.2,30,Winter
203,17,-11.8,26,Winter
297,18,-13,29,Winter
211,19,-13.8,32,Winter
125,20,-14.3,37,Winter
132,21,-14.7,40,Winter
121,22,-15.2,45,Winter
82,23,-15.7,43,Winter
78,0,-15.9,43,Winter
68,1,-16.1,42,Winter
60,2,-16,42,Winter
32,3,-16,40,Winter
22,4,-15.9,37,Winter
34,5,-15.8,37,Winter
71,6,-16.1,33,Winter
165,7,-16.2,33,Winter
349,8,-16.4,32,Winter
187,9,-16.2,33,Winter
105,10,-15.3,33,Winter
122,11,-13.8,25,Winter
142,12,-12.8,25,Winter
130,13,-11.4,27,Winter
160,14,-10.4,25,Winter
130,15,-9.7,28,Winter
152,16,-9.6,31,Winter
170,17,-10.9,32,Winter
288,18,-11.8,33,Winter
178,19,-12.7,33,Winter
141,20,-13.5,33,Winter
137,21,-14.1,35,Winter
113,22,-14.6,35,Winter
79,23,-14.9,35,Winter
68,0,-15.1,34,Winter
93,1,-15.3,34,Winter
54,2,-15.6,33,Winter
41,3,-15.9,34,Winter
24,4,-16.4,36,Winter
36,5,-16.9,38,Winter
64,6,-17.4,40,Winter
142,7,-17.5,38,Winter
322,8,-17.8,40,Winter
149,9,-17.5,37,Winter
96,10,-16.5,33,Winter
93,11,-15.6,31,Winter
111,12,-14.4,30,Winter
115,13,-13.3,28,Winter
116,14,-12.1,27,Winter
140,15,-11.4,27,Winter
147,16,-10.8,28,Winter
196,17,-11.5,31,Winter
305,18,-12.7,33,Winter
171,19,-13.2,33,Winter
121,20,-13.7,35,Winter
130,21,-14.1,36,Winter
108,22,-14.6,40,Winter
89,23,-14.4,38,Winter
80,0,-15,42,Winter
94,1,-15.1,43,Winter
75,2,-15.3,43,Winter
41,3,-15.3,43,Winter
36,4,-15.3,47,Winter
25,5,-15.4,45,Winter
33,6,-15.3,47,Winter
57,7,-15.7,53,Winter
84,8,-15.9,58,Winter
105,9,-15.1,49,Winter
96,10,-12.3,35,Winter
125,11,-9.6,33,Winter
145,12,-7.7,32,Winter
189,13,-6.6,27,Winter
193,14,-4.1,25,Winter
192,15,-3.7,26,Winter
195,16,-3.7,25,Winter
207,17,-4.6,26,Winter
162,18,-6.6,31,Winter
122,19,-7.1,33,Winter
117,20,-7.6,36,Winter
103,21,-7.9,35,Winter
114,22,-7.8,43,Winter
103,23,-7.6,42,Winter
125,0,-7.5,36,Winter
103,1,-7.5,45,Winter
72,2,-7.8,51,Winter
67,3,-7.7,49,Winter
38,4,-7.6,37,Winter
21,5,-7.5,33,Winter
30,6,-7.8,35,Winter
42,7,-8,39,Winter
72,8,-8.1,43,Winter
104,9,-7.8,41,Winter
111,10,-5.9,35,Winter
145,11,-4.6,27,Winter
189,12,-3.5,26,Winter
206,13,-2.4,22,Winter
225,14,-1.5,20,Winter
217,15,-1.9,23,Winter
187,16,-2.1,27,Winter
178,17,-3.8,32,Winter
157,18,-4.9,35,Winter
134,19,-6,31,Winter
113,20,-7,30,Winter
106,21,-7.3,34,Winter
105,22,-7.9,40,Winter
81,23,-8.7,42,Winter
80,0,-9.3,45,Winter
62,1,-9.8,47,Winter
49,2,-10.2,47,Winter
27,3,-9.8,43,Winter
26,4,-9.9,45,Winter
50,5,-10.4,47,Winter
94,6,-10.9,43,Winter
231,7,-11.1,37,Winter
450,8,-11.5,38,Winter
217,9,-10.8,34,Winter
135,10,-9.5,28,Winter
166,11,-8.1,24,Winter
186,12,-7.3,23,Winter
166,13,-6.9,23,Winter
168,14,-5.7,23,Winter
177,15,-5.2,27,Winter
195,16,-5.5,28,Winter
239,17,-5.7,30,Winter
438,18,-6.6,34,Winter
282,19,-7.1,40,Winter
197,20,-7.4,41,Winter
182,21,-7.7,42,Winter
172,22,-8.8,40,Winter
99,23,-9.4,41,Winter
108,0,-10,34,Winter
129,1,-10.4,37,Winter
84,2,-10.6,40,Winter
54,3,-10.7,42,Winter
33,4,-11.1,50,Winter
47,5,-11.3,53,Winter
94,6,-11.2,53,Winter
214,7,-11.3,57,Winter
491,8,-11.1,61,Winter
254,9,-9.9,49,Winter
170,10,-7.5,42,Winter
220,11,-4.5,29,Winter
253,12,-3.2,32,Winter
225,13,-1.3,35,Winter
238,14,-1.1,46,Winter
173,15,-1.6,55,Winter
94,16,-2.2,76,Winter
53,17,-2.4,85,Winter
100,18,-2.3,91,Winter
59,19,-1.7,91,Winter
72,20,-1.5,91,Winter
60,21,-1.6,91,Winter
73,22,-1.7,85,Winter
62,23,-1.7,83,Winter
69,0,-1.7,83,Winter
96,1,-1.6,81,Winter
60,2,-1.6,80,Winter
47,3,-2.2,83,Winter
34,4,-2.4,82,Winter
34,5,-2.8,83,Winter
63,6,-3.1,80,Winter
124,7,-3.5,83,Winter
273,8,-3.6,83,Winter
137,9,-3.3,77,Winter
102,10,-2.3,63,Winter
144,11,-1.5,46,Winter
160,12,-1,35,Winter
171,13,-0.8,39,Winter
156,14,-0.7,33,Winter
214,15,-0.5,30,Winter
216,16,-0.1,29,Winter
279,17,-0.9,34,Winter
403,18,-1.8,35,Winter
270,19,-2.2,36,Winter
229,20,-2.6,36,Winter
229,21,-3.4,40,Winter
188,22,-4.2,48,Winter
132,23,-4.7,53,Winter
122,0,-5.2,56,Winter
149,1,-5.4,54,Winter
103,2,-5.5,53,Winter
81,3,-6.2,57,Winter
37,4,-7.1,56,Winter
51,5,-7.8,65,Winter
95,6,-8.1,59,Winter
244,7,-8.7,64,Winter
459,8,-8.6,59,Winter
259,9,-7.9,50,Winter
168,10,-5,41,Winter
194,11,-2.6,33,Winter
240,12,-1.1,31,Winter
233,13,0.3,28,Winter
256,14,0.8,23,Winter
293,15,0.7,25,Winter
268,16,1.1,26,Winter
341,17,0.3,26,Winter
542,18,-1,28,Winter
344,19,-1.8,32,Winter
263,20,-2.4,36,Winter
257,21,-3.2,47,Winter
235,22,-3.9,52,Winter
143,23,-4.5,55,Winter
138,0,-4.9,56,Winter
159,1,-5.2,56,Winter
102,2,-5.7,59,Winter
65,3,-6.3,63,Winter
47,4,-6.7,65,Winter
48,5,-6.8,61,Winter
115,6,-7,62,Winter
267,7,-7.4,62,Winter
558,8,-7.4,58,Winter
280,9,-6.5,54,Winter
187,10,-4.1,43,Winter
234,11,-1.4,37,Winter
303,12,0.9,37,Winter
294,13,1.6,29,Winter
293,14,3.2,26,Winter
310,15,3.6,26,Winter
330,16,2.9,26,Winter
382,17,2,25,Winter
592,18,0.5,37,Winter
379,19,-0.5,43,Winter
241,20,-1.3,51,Winter
225,21,-2,61,Winter
227,22,-2.4,63,Winter
178,23,-2.6,69,Winter
182,0,-2.5,69,Winter
184,1,-2.3,71,Winter
123,2,-3.4,82,Winter
60,3,-4.4,80,Winter
35,4,-5.6,74,Winter
31,5,-6.3,65,Winter
33,6,-7.8,57,Winter
67,7,-8.8,58,Winter
116,8,-9.5,56,Winter
168,9,-9.4,47,Winter
144,10,-8.5,43,Winter
195,11,-7.7,41,Winter
192,12,-6,38,Winter
229,13,-5.8,38,Winter
196,14,-5,31,Winter
210,15,-4.5,31,Winter
205,16,-4.2,31,Winter
211,17,-5.6,32,Winter
175,18,-6.6,36,Winter
135,19,-7.6,32,Winter
109,20,-8.5,31,Winter
107,21,-9.1,38,Winter
92,22,-9.7,45,Winter
91,23,-10,48,Winter
98,0,-10.4,49,Winter
90,1,-10.5,48,Winter
60,2,-10.5,49,Winter
54,3,-10.6,47,Winter
35,4,-11.2,47,Winter
21,5,-11.5,51,Winter
23,6,-11.8,54,Winter
34,7,-12.4,54,Winter
70,8,-12.8,56,Winter
97,9,-12.4,51,Winter
103,10,-11.2,43,Winter
115,11,-9.7,37,Winter
165,12,-8.3,32,Winter
152,13,-8.3,34,Winter
177,14,-7.4,33,Winter
190,15,-6.4,30,Winter
181,16,-5.4,29,Winter
184,17,-5.9,27,Winter
154,18,-7,26,Winter
124,19,-7.7,31,Winter
98,20,-8.2,28,Winter
107,21,-8.9,35,Winter
78,22,-9.7,45,Winter
77,23,-10.3,48,Winter
82,0,-10.5,52,Winter
52,1,-11.2,54,Winter
39,2,-11.2,55,Winter
33,3,-11.3,54,Winter
20,4,-11.7,51,Winter
37,5,-11.6,45,Winter
110,6,-11.5,40,Winter
227,7,-11.6,44,Winter
433,8,-11.5,40,Winter
216,9,-11.1,38,Winter
123,10,-9.6,32,Winter
156,11,-8.5,27,Winter
157,12,-7.8,28,Winter
169,13,-7,25,Winter
170,14,-6.4,24,Winter
169,15,-5.7,25,Winter
199,16,-5.4,25,Winter
225,17,-6.4,28,Winter
388,18,-7.6,29,Winter
246,19,-8.3,29,Winter
206,20,-9.1,35,Winter
177,21,-9.8,41,Winter
183,22,-10.3,43,Winter
115,23,-10.5,47,Winter
126,0,-10.6,47,Winter
87,1,-10.9,36,Winter
59,2,-11.2,36,Winter
36,3,-11.6,35,Winter
32,4,-12,36,Winter
40,5,-12.3,37,Winter
94,6,-12.5,40,Winter
213,7,-12.7,41,Winter
438,8,-12.7,41,Winter
217,9,-12.3,39,Winter
128,10,-11.3,35,Winter
175,11,-9.9,32,Winter
172,12,-8.2,31,Winter
165,13,-7.5,28,Winter
147,14,-7,26,Winter
171,15,-5.9,25,Winter
175,16,-5.9,24,Winter
227,17,-6.6,29,Winter
392,18,-7.6,36,Winter
251,19,-8.4,37,Winter
193,20,-9.6,34,Winter
175,21,-10.6,39,Winter
169,22,-11.1,43,Winter
106,23,-11.8,46,Winter
116,0,-12.3,47,Winter
96,1,-12.3,47,Winter
83,2,-12.5,50,Winter
51,3,-12.5,49,Winter
34,4,-13.1,54,Winter
45,5,-13,53,Winter
92,6,-13.2,50,Winter
214,7,-13.2,56,Winter
469,8,-13.3,60,Winter
237,9,-12,50,Winter
155,10,-9.6,39,Winter
176,11,-7,28,Winter
188,12,-6,24,Winter
228,13,-4.5,23,Winter
199,14,-3.5,20,Winter
221,15,-2.1,20,Winter
240,16,-1.7,18,Winter
320,17,-2.3,20,Winter
448,18,-4,27,Winter
280,19,-5.2,33,Winter
218,20,-5.8,44,Winter
223,21,-6.3,48,Winter
200,22,-6.8,50,Winter
164,23,-7.6,50,Winter
136,0,-8.2,50,Winter
126,1,-8.5,60,Winter
103,2,-8.3,65,Winter
57,3,-8.6,64,Winter
46,4,-9,54,Winter
39,5,-9,56,Winter
99,6,-9.3,61,Winter
255,7,-9.6,67,Winter
507,8,-9.7,65,Winter
270,9,-8.5,55,Winter
160,10,-6.3,46,Winter
217,11,-3.1,39,Winter
253,12,-1.5,35,Winter
270,13,0.3,30,Winter
253,14,0.9,25,Winter
286,15,1.4,25,Winter
284,16,2,25,Winter
337,17,1.5,24,Winter
564,18,-0.5,26,Winter
378,19,-1.8,35,Winter
277,20,-2.8,40,Winter
268,21,-3.3,42,Winter
233,22,-3.9,41,Winter
195,23,-4.3,44,Winter
178,0,-4.6,38,Winter
159,1,-4.8,44,Winter
107,2,-5.1,47,Winter
78,3,-5.2,48,Winter
46,4,-4.4,47,Winter
36,5,-4.2,44,Winter
117,6,-4,41,Winter
273,7,-3.6,42,Winter
589,8,-3.3,39,Winter
308,9,-2.4,36,Winter
199,10,-1.3,34,Winter
238,11,-0.2,31,Winter
260,12,1.6,28,Winter
268,13,2.6,27,Winter
283,14,4,25,Winter
315,15,5,24,Winter
319,16,6,28,Winter
422,17,4.8,38,Winter
659,18,4.1,40,Winter
407,19,3.3,58,Winter
308,20,3,61,Winter
243,21,2.9,63,Winter
263,22,2.5,66,Winter
193,23,2,70,Winter
197,0,1.5,71,Winter
237,1,1.7,71,Winter
169,2,1.9,71,Winter
145,3,2,71,Winter
79,4,1.9,74,Winter
41,5,1.8,75,Winter
48,6,1.6,78,Winter
97,7,1.6,81,Winter
188,8,1.6,82,Winter
222,9,1.6,78,Winter
223,10,1.8,73,Winter
235,11,2.6,62,Winter
248,12,2.9,53,Winter
296,13,2.8,31,Winter
286,14,2.2,24,Winter
277,15,2,20,Winter
291,16,0.3,17,Winter
277,17,-0.9,19,Winter
216,18,-2,15,Winter
151,19,-3.1,14,Winter
132,20,-4.4,19,Winter
124,21,-5.6,28,Winter
128,22,-6.2,32,Winter
118,23,-6.7,35,Winter
112,0,-6.9,36,Winter
95,1,-7,38,Winter
93,2,-7,42,Winter
58,3,-7.2,43,Winter
34,4,-7.5,42,Winter
19,5,-7.8,39,Winter
39,6,-8.4,33,Winter
40,7,-9.2,34,Winter
81,8,-9.4,29,Winter
126,9,-8.6,28,Winter
130,10,-6.9,21,Winter
155,11,-5,25,Winter
174,12,-3.9,28,Winter
212,13,-2.4,28,Winter
191,14,-2.2,29,Winter
181,15,-2.6,31,Winter
175,16,-3.6,36,Winter
198,17,-4.2,47,Winter
150,18,-4.6,56,Winter
147,19,-5.2,66,Winter
127,20,-5.7,67,Winter
119,21,-5.6,69,Winter
103,22,-5.8,57,Winter
91,23,-7,49,Winter
103,0,-7.7,52,Winter
69,1,-7.9,52,Winter
45,2,-8.3,49,Winter
21,3,-8.5,35,Winter
33,4,-8.6,31,Winter
30,5,-9.2,37,Winter
109,6,-9.5,36,Winter
236,7,-9.5,35,Winter
517,8,-9.1,33,Winter
262,9,-8.4,28,Winter
161,10,-6.7,23,Winter
190,11,-6.1,25,Winter
202,12,-4.6,32,Winter
246,13,-2.7,29,Winter
182,14,-2.4,30,Winter
228,15,-2.1,30,Winter
239,16,-2.4,33,Winter
288,17,-3.1,36,Winter
475,18,-4.4,46,Winter
340,19,-4.9,52,Winter
244,20,-4.7,55,Winter
253,21,-4.3,59,Winter
200,22,-4.2,57,Winter
140,23,-4.4,58,Winter
158,0,-5,60,Winter
146,1,-5.5,60,Winter
106,2,-6,58,Winter
70,3,-6.2,61,Winter
46,4,-6.4,62,Winter
51,5,-6.7,64,Winter
96,6,-7.1,70,Winter
294,7,-7.2,70,Winter
568,8,-7.1,68,Winter
285,9,-5.9,52,Winter
200,10,-2.4,41,Winter
252,11,-0.3,40,Winter
281,12,1,41,Winter
256,13,2.6,40,Winter
300,14,3.7,39,Winter
295,15,3.7,40,Winter
328,16,3.9,41,Winter
410,17,3.5,46,Winter
604,18,3.1,50,Winter
406,19,2.4,57,Winter
323,20,2.3,59,Winter
290,21,2.6,57,Winter
291,22,2.6,57,Winter
211,23,2.4,59,Winter
178,0,2,65,Winter
213,1,1.3,67,Winter
129,2,1.2,64,Winter
101,3,1.1,65,Winter
51,4,1.1,67,Winter
56,5,1,68,Winter
108,6,1.1,66,Winter
292,7,1.3,66,Winter
606,8,2.1,65,Winter
326,9,3.9,64,Winter
241,10,5.2,65,Winter
288,11,6.3,67,Winter
312,12,6.9,67,Winter
349,13,7.2,65,Winter
398,14,7.8,57,Winter
461,15,8.7,48,Winter
447,16,8,36,Winter
484,17,6.6,34,Winter
559,18,5.1,34,Winter
316,19,3.9,37,Winter
262,20,2.8,29,Winter
216,21,1.7,27,Winter
218,22,0.3,33,Winter
160,23,-0.3,35,Winter
126,0,-0.7,37,Winter
123,1,-1.1,38,Winter
112,2,-1.2,35,Winter
74,3,-1.4,34,Winter
58,4,-1.9,34,Winter
32,5,-2.4,33,Winter
39,6,-2.6,38,Winter
55,7,-3,40,Winter
112,8,-3,38,Winter
112,9,-3.5,30,Winter
127,10,-1.6,26,Winter
170,11,0.1,22,Winter
174,12,1.7,20,Winter
240,13,2.2,18,Winter
270,14,2.9,14,Winter
276,15,3.8,17,Winter
273,16,3.2,16,Winter
236,17,2.4,17,Winter
190,18,1.1,18,Winter
166,19,0.1,21,Winter
148,20,-0.4,27,Winter
134,21,-1.1,32,Winter
145,22,-1.9,30,Winter
92,23,-2.5,31,Winter
105,0,-3.3,35,Winter
77,1,-3.6,35,Winter
47,2,-4.1,38,Winter
36,3,-4.4,37,Winter
35,4,-4.5,42,Winter
28,5,-5,44,Winter
30,6,-5.2,42,Winter
49,7,-5.4,41,Winter
68,8,-5.4,38,Winter
48,9,-4.3,33,Winter
78,10,-1.3,32,Winter
93,11,1,25,Winter
137,12,2.2,19,Winter
169,13,3.5,17,Winter
196,14,4.2,18,Winter
243,15,4,26,Winter
189,16,3.3,38,Winter
210,17,2.5,48,Winter
165,18,1.4,56,Winter
126,19,0.6,59,Winter
150,20,0.2,61,Winter
114,21,0.1,67,Winter
116,22,-0.6,70,Winter
84,23,-2,51,Winter
79,0,-2.7,41,Winter
71,1,-3.1,36,Winter
56,2,-3.8,30,Winter
34,3,-4.5,28,Winter
20,4,-5.2,28,Winter
14,5,-5.7,31,Winter
39,6,-6.2,32,Winter
35,7,-6.8,32,Winter
80,8,-7.1,30,Winter
98,9,-6.5,26,Winter
103,10,-4.3,21,Winter
155,11,-2.8,19,Winter
183,12,-1.3,17,Winter
193,13,-0.4,15,Winter
258,14,-0.1,15,Winter
273,15,1,14,Winter
267,16,1.3,15,Winter
250,17,0.6,17,Winter
223,18,-0.3,17,Winter
169,19,-1.5,32,Winter
145,20,-2.1,38,Winter
133,21,-2.3,38,Winter
123,22,-2.7,42,Winter
117,23,-2.9,31,Winter
99,0,-3.6,33,Winter
103,1,-4.4,33,Winter
86,2,-4.7,33,Winter
56,3,-4.5,26,Winter
37,4,-4.1,27,Winter
22,5,-4,28,Winter
38,6,-4.1,30,Winter
52,7,-4.6,31,Winter
92,8,-4.8,31,Winter
137,9,-4.1,30,Winter
156,10,-1.8,23,Winter
183,11,0,20,Winter
263,12,2.2,17,Winter
337,13,3.7,17,Winter
372,14,4.1,17,Winter
440,15,5,16,Winter
404,16,5.1,16,Winter
354,17,4.2,17,Winter
310,18,2.8,25,Winter
238,19,1.5,30,Winter
213,20,0.6,33,Winter
226,21,0.2,32,Winter
191,22,-0.3,34,Winter
153,23,-0.7,37,Winter
148,0,-1.1,39,Winter
101,1,-1.4,42,Winter
59,2,-1.4,41,Winter
42,3,-1.4,41,Winter
50,4,-1.9,44,Winter
